OXI_ID,CODIGO INMUEBLE COMPLETO,EMPRESA PROPIETARIA,TIPOLOGIA INMUEBLE,REFERENCIA CATASTRAL,CCAA,PROVINCIA,CIUDAD,DIRECCIÓN COMPLETA,CODIGO POSTAL,ASKING PRICE,NUMERO DORMITORIOS,NUMERO BAÑOS,SUPERFICIE,SITUACIÓN OCUPACIONAL,FIELD AGENT ASSIGNED,FASE JUDICIAL,CLIENTE ,TIPO DE OPERACIÓN,PUBLISHED,OFFER STATUS,IBI,GASTOS COMUNIDAD,RESERVA-ARRAS AGREEMENT,OFFER QUANTITY,OXI FEES,NET FEES OXI,FIELD AGENTE FEES,OXI FEES (VAT),FIELD AGENT FESS (VAT),FASE RESERVA,FASE PBC,NOTARY,COMENTARIOS,HONORARIOS,ACTIVO EN COLABORACIÓN,OCUPACIÓN,VULNERABILIDAD,COMENTARIO GENERAL
OXI_8385,VI-000-030-666-420,DORINE PROPERTIES 2019 S.L.,VIVIENDA,3601609DG5030S0021QP,CATALUNYA,BARCELONA,MATARO,CALLE MARE DE DEU DE L'ESPERANÇA 39    4 3,08304,€123500.00,3,1,63,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8386,VI-000-030-661-976,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,1884801CF4518D0065GA,CATALUNYA,TARRAGONA,REUS,CALLE ALCOVER 4 0 0 0 1 1,43203,€70000.00,3,1,82,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8387,VI-000-030-666-802,ENIROD PROPERTIES 2021 SL,VIVIENDA,4196610DF3949N0008QB,CATALUNYA,BARCELONA,MOLLET DEL VALLES,CALLE MIGUEL DE CERVANTES 34 0 0 0 D 2,08100,€109000.00,3,1,76,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8388,VI-000-030-666-866,ENIROD PROPERTIES 2021 SL,VIVIENDA,4386003DF3948N0014IY,CATALUNYA,BARCELONA,MOLLET DEL VALLES,CALLE SANT RAMON 36 0 0 0 1 5,08100,€165000.00,4,2,112,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8389,VI-000-030-666-993,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,2321214DF3922A0006YR,CATALUNYA,BARCELONA,MONTCADA I REIXAC,CALLE CONCA 9    4 2,08110,€72500.00,,,56,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8390,VI-000-030-666-994,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,2321204DF3922A0022XF,CATALUNYA,BARCELONA,MONTCADA I REIXAC,PLAZA RIBERA 7 0 0 0 BJS 2,08110,€103500.00,3,1,61,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8391,VI-000-030-667-098,LANUSEI INVESTMENTS S.L.,VIVIENDA,8795216DF3989N0001IY,CATALUNYA,BARCELONA,MONTORNES DEL VALLES,AVDA ONZE DE SETEMBRE 5    -2 1,08170,€89000.00,3,1,50.55,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8392,VI-000-030-662-590,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,3393952DF2739C0021HJ,CATALUNYA,BARCELONA,CORNELLA DE LLOBREGAT,CALLE DALIAS 6 1   4 4,08940,€129500.00,3,1,64,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8393,VI-000-030-662-603,LANUSEI INVESTMENTS S.L.,VIVIENDA,3300903DF2830A0003SM,CATALUNYA,BARCELONA,CORNELLA DE LLOBREGAT,AVDA SANT ILDEFONS 5    PB 3,08940,€100000.00,,,71,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8394,VI-000-030-662-677,LANUSEI INVESTMENTS S.L.,VIVIENDA,5601601DF2850B0033PG,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,PLAZA BLOCS DE LA FLORIDA 14    3 1,08905,€78500.00,,,44,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8395,VI-000-030-667-276,NIMRAIS INVESTMENTS S.L.,VIVIENDA,7142405VK2674S0009RZ,MADRID,MADRID,MOSTOLES,CALLE BARCELONA 10 0 0 0 2 C,28937,€102800.00,3,1,71,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8396,VI-000-030-667-337,TEANA INVESTMENTS S.L.,VIVIENDA,5460807XH6056S0040ZL,MURCIA,MURCIA,MURCIA,CALLE JOSE MALUQUER 10             3 A,30003,€100000.00,4,1,86,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8397,VI-000-030-667-363,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5561101XH6056S0019HU,MURCIA,MURCIA,MURCIA,CALLE RIO TAJO 3 A-3  1 1 C,30006,€40000.00,3,1,52,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8398,VI-000-030-662-691,ENIROD PROPERTIES 2021 SL,VIVIENDA,5106211DF2850E0004PX,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE VINAROS DE 18    1 ,08906,€131500.00,3,1,48.3,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8399,VI-000-030-662-706,ENIROD PROPERTIES 2021 SL,VIVIENDA,4099726DF2749G0004EM,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE ALT 8    3 ,08906,€126500.00,3,1,70.15,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8400,VI-000-030-662-865,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5286809DF3858E0008BD,CATALUNYA,BARCELONA,BADALONA,CALLE CALDERON DE LA BARCA 43    BJS 2,08914,€102000.00,3,1,74,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8401,VI-000-030-663-025,LANUSEI INVESTMENTS S.L.,VIVIENDA,7077026DF2977N0008UO,CATALUNYA,BARCELONA,BARBERA DEL VALLES,CALLE SABONERIA 16    3 2,08210,€125000.00,4,1,72.43,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8402,VI-000-030-663-154,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,5003304DF2850C0013MP,CATALUNYA,BARCELONA,L' HOSPITALET DE LLOBREGAT,CALLE ROSA DE ALEJANDRIA 80   1 2 2,08906,€151000.00,3,1,66,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8403,VI-000-030-663-347,ENIROD PROPERTIES 2021 SL,VIVIENDA,6081003DF2968H0004EP,CATALUNYA,BARCELONA,SABADELL,CALLE APRESTADORS 5    2 2,08204,€92800.00,3,1,81,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8404,VI-000-030-663-358,ENIROD PROPERTIES 2021 SL,VIVIENDA,9091201DF1799A0038MW,CATALUNYA,BARCELONA,SANT BOI DE LLOBREGAT,CALLE CIUTAT COOPERATIVA 47    BJS 2,08830,€101200.00,3,1,52.9,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8405,VI-000-030-663-371,DORINE PROPERTIES 2019 S.L.,VIVIENDA,5279307DF3857C0016DY,CATALUNYA,BARCELONA,BADALONA,CALLE CORDOVA 19    4 4,08913,€60800.00,3,1,70.15,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8406,VI-000-030-663-443,LANUSEI INVESTMENTS S.L.,VIVIENDA,3194519DF2739C0077AS,CATALUNYA,BARCELONA,CORNELLA DE LLOBREGAT,CALLE BURI 13    9 6,08940,€111600.00,3,1,62,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8407,VI-000-030-663-477,ENIROD PROPERTIES 2021 SL,VIVIENDA,5634101VK2653S0033KA,MADRID,MADRID,MOSTOLES,CALLE RIO DUERO 7 0 0 0 7 B,28935,€168000.00,4,2,117,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8408,VI-000-030-668-221,TEANA INVESTMENTS S.L.,VIVIENDA,3781553DD7738D0016XF,ISLAS BALEARES,BALEARES,PALMA DE MALLORCA,CALLE ILLA DE CORFU 3    BJS D,07007,€480000.00,,,160,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8409,VI-000-030-668-330,DORINE PROPERTIES 2019 S.L.,VIVIENDA,4894104DF3949S0017OA,CATALUNYA,BARCELONA,MOLLET DEL VALLES,CALLE BARTOMEU ROBERT 48    3 1,08100,€141000.00,4,1,88.55,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8410,VI-000-030-663-985,ENIROD PROPERTIES 2021 SL,VIVIENDA,2960219DF3926S0031HY,CATALUNYA,BARCELONA,LA LLAGOSTA,AVDA PRIMER DE MAIG 13    6 4,08120,€129000.00,3,1,71,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8411,VI-000-030-664-113,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,4192104DF1849S0010WZ,CATALUNYA,BARCELONA,SANT ANDREU DE LA BARCA,PLAZA CATALUNYA 3    2 2,08740,€93000.00,4,1,74,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8412,VI-000-030-664-170,ENIROD PROPERTIES 2021 SL,VIVIENDA,4184103DF3948S0007FP,CATALUNYA,BARCELONA,MOLLET DEL VALLES,CALLE LA PLANA 6    1 3,08100,€140000.00,3,1,78,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8413,VI-000-030-668-997,ENIROD PROPERTIES 2021 SL,VIVIENDA,6339032DF4963N0007RY,CATALUNYA,BARCELONA,PREMIA DE MAR,CALLE PILAR 32    BJS A,08330,€152500.00,4,1,84,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8414,VI-000-030-664-279,LANUSEI INVESTMENTS S.L.,VIVIENDA,9479301DF1798A0030EM,CATALUNYA,BARCELONA,SANT BOI DE LLOBREGAT,CALLE EUSEBI GÜELL 5         B PB 1,08830,€164000.00,,,78,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8415,VI-000-030-669-298,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,2570213CF4527B0009HA,CATALUNYA,TARRAGONA,REUS,CALLE MAS DEL PELLICER 47 H   3 3,43204,€47500.00,3,1,73,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8416,VI-000-030-664-415,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,4598605DF5949N0009IX,CATALUNYA,BARCELONA,MATARO,AVDA AMERICA 166    2 1,08304,€69000.00,3,1,56,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8417,VI-000-030-664-752,ENIROD PROPERTIES 2021 SL,VIVIENDA,6242605DF4964S0012FP,CATALUNYA,BARCELONA,PREMIA DE MAR,CALLE NURIA 11    1 4,08330,€100000.00,2,1,74.75,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8418,VI-000-030-669-529,LANUSEI INVESTMENTS S.L.,VIVIENDA,9544415DF2994D0010MD,CATALUNYA,BARCELONA,RIPOLLET,CALLE MARAGALL 28    1 3,08291,€116500.00,3,1,72.42,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8419,VI-000-030-669-549,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,0642214DF3904B0036YF,CATALUNYA,BARCELONA,RIPOLLET,RBLA SANT JORDI 115   IZQ 4 2,08291,€147000.00,3,1,81,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8420,VI-000-030-664-985,TEANA INVESTMENTS S.L.,VIVIENDA,5561201XH6056S0007AZ,MURCIA,MURCIA,MURCIA,POLIG VISTABELLA 2 A-4  2 3 A,30006,€34800.00,3,1,58,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8421,VI-000-030-669-678,TEANA INVESTMENTS S.L.,VIVIENDA,3890401WF3639S0005ZD,ANDALUCIA,ALMERIA,ROQUETAS DE MAR,CALLE RAFAEL ALBERTI 5         D 1 B1,04740,€34300.00,,,87,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8422,VI-000-030-669-762,TEANA INVESTMENTS S.L.,VIVIENDA,5090906EG1759S0004FX,CATALUNYA,GERONA,ROSES,CALLE ALMIRALL FEDERICO GRAVINA 40         1 3 03,17480,€133000.00,3,1,90,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8423,VI-000-030-669-887,LANUSEI INVESTMENTS S.L.,VIVIENDA,9544306DF1994S0008SI,CATALUNYA,BARCELONA,RUBI,CALLE SABADELL 24    BJS 6,08191,€95200.00,3,1,73,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8424,VI-000-030-669-925,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,0559402DF2905N0043GH,CATALUNYA,BARCELONA,RUBI,URB PINAR 1   B 2 3,08191,€79000.00,3,1,61,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8425,VI-000-030-670-058,LANUSEI INVESTMENTS S.L.,VIVIENDA,9236007DF1993N0003EQ,CATALUNYA,BARCELONA,RUBI,CALLE CERVANTES 44    1 1,08191,€194000.00,,,106,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8426,VI-000-030-670-066,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,9233002DF1993S0036DP,CATALUNYA,BARCELONA,RUBI,CALLE CAN CABANYES 8 0 0 0 2 1,08191,€124500.00,3,1,76,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8427,VI-000-030-670-122,DORINE PROPERTIES 2019 S.L.,VIVIENDA,3405507DG2030A0012OR,CATALUNYA,BARCELONA,SABADELL,CTRA TERRASSA 442    4 2,08205,€132500.00,3,1,106,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8428,VI-000-030-670-165,ENIROD PROPERTIES 2021 SL,VIVIENDA,6883005DF2968H0009KG,CATALUNYA,BARCELONA,SABADELL,PLAZA LAS TERMES 26    4 1,08204,€106800.00,4,1,78,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8429,VI-000-030-670-310,LANUSEI INVESTMENTS S.L.,VIVIENDA,6902215DG2060B0006MX,CATALUNYA,BARCELONA,SABADELL,CALLE FLAMICELL 1         1 2 2,08202,€97000.00,,,74,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8430,VI-000-030-665-471,TEANA INVESTMENTS S.L.,VIVIENDA,3360116UF7636S0031MQ,ANDALUCIA,MALAGA,MALAGA,CALLE ALAMEDA DE CAPUCHINOS 14 2     1 2 N,29014,€245000.00,,,84,Okupado ,CARLOS DE BENITO,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8431,VI-000-030-670-507,ENIROD PROPERTIES 2021 SL,VIVIENDA,4694218DF2949G0017DB,CATALUNYA,BARCELONA,SABADELL,PSAJE PERE SERRA 3    4 1,08205,€121000.00,3,1,67,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8432,VI-000-030-670-543,DORINE PROPERTIES 2019 S.L.,VIVIENDA,3627403DG2032C0017GG,CATALUNYA,BARCELONA,SABADELL,CALLE TOSES 1    4 1,08207,€127600.00,3,1,73,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8433,VI-000-030-670-545,ENIROD PROPERTIES 2021 SL,VIVIENDA,6677011DF2967H0003JG,CATALUNYA,BARCELONA,SABADELL,AUTOV BARCELONA DE 632    1 1,08201,€134500.00,4,1,83.95,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8434,VI-000-030-665-840,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,8658602FE0185N0013QB,ISLAS BALEARES,BALEARES,MAO,CALLE ANDREA DORIA 16    2 A,07702,€95200.00,,,73,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8435,VI-000-030-665-900,LANUSEI INVESTMENTS S.L.,VIVIENDA,4635010NG2943N0002GX,GALICIA,PONTEVEDRA,MARIN,CALLE BUSTO DE ABAJO 14 0 0 0 1 3,36900,€83000.00,,,123,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8436,VI-000-030-666-270,ENIROD PROPERTIES 2021 SL,VIVIENDA,2388003DF5928N0048JQ,CATALUNYA,BARCELONA,MATARO,AVDA GATASSA 73    5 D,08303,€90800.00,2,1,66,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8437,VI-000-030-666-283,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,2388106DF5928N0011BL,CATALUNYA,BARCELONA,MATARO,CALLE LA MARE DE DEU DEL CORREDOR 20 0 0 0 5 B,08303,€72000.00,2,1,54,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8438,VI-000-030-666-295,DORINE PROPERTIES 2019 S.L.,VIVIENDA,2388108DF5928N0010FK,CATALUNYA,BARCELONA,MATARO,CALLE MARE DE DEU DEL CORREDOR 34    2 3,08303,€114000.00,3,1,88.55,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8439,VI-000-030-666-324,LANUSEI INVESTMENTS S.L.,VIVIENDA,2188713DF5928N0010EK,CATALUNYA,BARCELONA,MATARO,CALLE VALENCIA 1    5 1,08303,€120000.00,3,1,86,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8440,VI-000-030-671-122,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,9265421DF1796E0001TT,CATALUNYA,BARCELONA,SANT BOI DE LLOBREGAT,GRUP CAMPS BLANCS 65    1 1,08830,€129000.00,4,1,87,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8441,VI-000-030-671-219,ENIROD PROPERTIES 2021 SL,VIVIENDA,9294902DF1799A0041DW,CATALUNYA,BARCELONA,SANT BOI DE LLOBREGAT,GRUP CIUTAT DE COOPERATIVA 78 0 0 0 BJS 1,08830,€113500.00,3,1,59.8,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8442,VI-000-030-666-413,ENIROD PROPERTIES 2021 SL,VIVIENDA,2191220DF5929S0002FG,CATALUNYA,BARCELONA,MATARO,CALLE MARIA AUXILIADORA 12    1 ,08303,€96800.00,3,1,111,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8443,VI-000-030-671-231,DORINE PROPERTIES 2019 S.L.,VIVIENDA,9862407DF1796D0047LU,CATALUNYA,BARCELONA,SANT BOI DE LLOBREGAT,CALLE VILADECANS 17 C   1 2,08830,€126000.00,2,1,56,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8444,VI-000-030-671-263,LANUSEI INVESTMENTS S.L.,VIVIENDA,8978714DF1787H0035PQ,CATALUNYA,BARCELONA,SANT BOI DE LLOBREGAT,CALLE JAUME CANALIAS I AMAT 6             1 3,08830,€188000.00,1,1,93,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8445,VI-000-030-671-559,TEANA INVESTMENTS S.L.,VIVIENDA,2070501EG0227S0049GK,CATALUNYA,GERONA,SANT FELIU DE GUIXOLS,CALLE CANIGO 24         D PB 2,17220,€139200.00,,,118.5,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8446,VI-000-030-671-611,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,0421213DF2802A0031WK,CATALUNYA,BARCELONA,SANT FELIU DE LLOBREGAT,CALLE CONDE VILARDAGA 1   SM BJS 3,08980,€160500.00,3,2,85,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8447,VI-000-030-672-392,DORINE PROPERTIES 2019 S.L.,VIVIENDA,7130806DF1872G0011YT,CATALUNYA,BARCELONA,SANT VICENÇ DELS HORTS,CALLE SALVADOR ESPRIU 6    3 1,08620,€115600.00,3,1,90,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8448,VI-000-030-666-793,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,4195005DF3949N0012QZ,CATALUNYA,BARCELONA,MOLLET DEL VALLES,CALLE MIGUEL DE CERVANTES 29    2 E,08100,€81500.00,3,1,64,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8449,VI-000-030-672-701,LANUSEI INVESTMENTS S.L.,VIVIENDA,4797920DF3848H0002RU,CATALUNYA,BARCELONA,SANTA COLOMA DE GRAMENET,CALLE ROMA 52    SM 2,08921,€128500.00,0,0,64,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8450,VI-000-030-672-785,LANUSEI INVESTMENTS S.L.,VIVIENDA,4689910DF3848H0014WH,CATALUNYA,BARCELONA,SANTA COLOMA DE GRAMENET,CALLE DOCTOR PAGES 92         1 AT 3,08923,€163000.00,3,1,78,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8451,VI-000-030-672-892,MARTHE PROPERTIES 2019 S.L.,VIVIENDA,4892610DF3849D0008JJ,CATALUNYA,BARCELONA,SANTA COLOMA DE GRAMENET,CALLE WAGNER 9    4 1,08923,€121000.00,3,1,66,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
OXI_8452,VI-000-030-672-926,DORINE PROPERTIES 2019 S.L.,VIVIENDA,4792808DF3849B0013ZQ,CATALUNYA,BARCELONA,SANTA COLOMA DE GRAMENET,CALLE BRUC 41    2 1,08922,€96000.00,3,1,72,Okupado ,,,ANTICIPA,REO SIN POSESION,,,,,,,0,0,0,0,0,,,,,NO,,,,
